record_id,event_id,event_date,year,month,municipality,province,country,event_category,planned_flag,affected_area_as_published,affected_area_normalized,affected_flag,source_title,source_url,source_type,data_note
1,E001,2023-02-15,2023,2,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,power_outage,0,Inteke,Inteke,1,City Working to Resolve Power Outages Affecting Water Systems,https://www.durban.gov.za/press-statement/City%2BWorking%2Bto%2BResolve%2BPower%2BOutages%2BAffecting%2BWater%2BSystems.,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
620,E029,2026-06-10,2026,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,reservoir_shortage_rationing,0,Msarhweni,Msarhweni,1,Measures Implemented To Support Water Supply Recovery In Southern Areas,https://financial.durban.gov.za/press-statement/measures-implemented-to-support-water-supply-recovery-in-southern-areas,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
621,E029,2026-06-10,2026,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,reservoir_shortage_rationing,0,Isolempilo,Isolempilo,1,Measures Implemented To Support Water Supply Recovery In Southern Areas,https://financial.durban.gov.za/press-statement/measures-implemented-to-support-water-supply-recovery-in-southern-areas,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
622,E029,2026-06-10,2026,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,reservoir_shortage_rationing,0,Lovu Phase 1,Lovu Phase 1,1,Measures Implemented To Support Water Supply Recovery In Southern Areas,https://financial.durban.gov.za/press-statement/measures-implemented-to-support-water-supply-recovery-in-southern-areas,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
623,E029,2026-06-10,2026,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,reservoir_shortage_rationing,0,Lovu Phase 3,Lovu Phase 3,1,Measures Implemented To Support Water Supply Recovery In Southern Areas,https://financial.durban.gov.za/press-statement/measures-implemented-to-support-water-supply-recovery-in-southern-areas,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
624,E029,2026-06-10,2026,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,reservoir_shortage_rationing,0,Lovu Landfill,Lovu Landfill,1,Measures Implemented To Support Water Supply Recovery In Southern Areas,https://financial.durban.gov.za/press-statement/measures-implemented-to-support-water-supply-recovery-in-southern-areas,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
625,E029,2026-06-10,2026,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,reservoir_shortage_rationing,0,Inkwali,Inkwali,1,Measures Implemented To Support Water Supply Recovery In Southern Areas,https://financial.durban.gov.za/press-statement/measures-implemented-to-support-water-supply-recovery-in-southern-areas,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
626,E029,2026-06-10,2026,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,reservoir_shortage_rationing,0,KwaMakhutha,KwaMakhutha,1,Measures Implemented To Support Water Supply Recovery In Southern Areas,https://financial.durban.gov.za/press-statement/measures-implemented-to-support-water-supply-recovery-in-southern-areas,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
627,E029,2026-06-10,2026,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,reservoir_shortage_rationing,0,Mkhazini,Mkhazini,1,Measures Implemented To Support Water Supply Recovery In Southern Areas,https://financial.durban.gov.za/press-statement/measures-implemented-to-support-water-supply-recovery-in-southern-areas,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
628,E029,2026-06-10,2026,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,reservoir_shortage_rationing,0,eMasomini,eMasomini,1,Measures Implemented To Support Water Supply Recovery In Southern Areas,https://financial.durban.gov.za/press-statement/measures-implemented-to-support-water-supply-recovery-in-southern-areas,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
629,E029,2026-06-10,2026,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,reservoir_shortage_rationing,0,Ezimbokodweni,Ezimbokodweni,1,Measures Implemented To Support Water Supply Recovery In Southern Areas,https://financial.durban.gov.za/press-statement/measures-implemented-to-support-water-supply-recovery-in-southern-areas,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
630,E029,2026-06-10,2026,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,reservoir_shortage_rationing,0,Ekuhlengeni Psychiatric Hospital,Ekuhlengeni Psychiatric Hospital,1,Measures Implemented To Support Water Supply Recovery In Southern Areas,https://financial.durban.gov.za/press-statement/measures-implemented-to-support-water-supply-recovery-in-southern-areas,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
631,E030,2026-07-13,2026,7,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,aqueduct_restriction,0,Farningham Ridge,Farningham Ridge,1,Water Supply Restrictions On The Southern Aqueduct,https://durban.gov.za/press-statement/water-supply-restrictions-on-the-southern-aqueduct,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
632,E030,2026-07-13,2026,7,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,aqueduct_restriction,0,Hillary,Hillary,1,Water Supply Restrictions On The Southern Aqueduct,https://durban.gov.za/press-statement/water-supply-restrictions-on-the-southern-aqueduct,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
633,E030,2026-07-13,2026,7,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,aqueduct_restriction,0,Malvern,Malvern,1,Water Supply Restrictions On The Southern Aqueduct,https://durban.gov.za/press-statement/water-supply-restrictions-on-the-southern-aqueduct,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
634,E030,2026-07-13,2026,7,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,aqueduct_restriction,0,Mount Vernon,Mount Vernon,1,Water Supply Restrictions On The Southern Aqueduct,https://durban.gov.za/press-statement/water-supply-restrictions-on-the-southern-aqueduct,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
635,E030,2026-07-13,2026,7,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,aqueduct_restriction,0,Queensburgh,Queensburgh,1,Water Supply Restrictions On The Southern Aqueduct,https://durban.gov.za/press-statement/water-supply-restrictions-on-the-southern-aqueduct,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
636,E030,2026-07-13,2026,7,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,aqueduct_restriction,0,Queensmead Industrial,Queensmead Industrial,1,Water Supply Restrictions On The Southern Aqueduct,https://durban.gov.za/press-statement/water-supply-restrictions-on-the-southern-aqueduct,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
637,E030,2026-07-13,2026,7,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,aqueduct_restriction,0,Shallcross,Shallcross,1,Water Supply Restrictions On The Southern Aqueduct,https://durban.gov.za/press-statement/water-supply-restrictions-on-the-southern-aqueduct,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
638,E030,2026-07-13,2026,7,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,aqueduct_restriction,0,Moseley Park,Moseley Park,1,Water Supply Restrictions On The Southern Aqueduct,https://durban.gov.za/press-statement/water-supply-restrictions-on-the-southern-aqueduct,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
639,E030,2026-07-13,2026,7,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,aqueduct_restriction,0,Nirvana Hills,Nirvana Hills,1,Water Supply Restrictions On The Southern Aqueduct,https://durban.gov.za/press-statement/water-supply-restrictions-on-the-southern-aqueduct,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
640,E030,2026-07-13,2026,7,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,aqueduct_restriction,0,Northdene,Northdene,1,Water Supply Restrictions On The Southern Aqueduct,https://durban.gov.za/press-statement/water-supply-restrictions-on-the-southern-aqueduct,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
641,E031,2026-07-31,2026,7,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,bulk_supply_restriction,0,Umlazi,Umlazi,1,Water Supply Interruption Affecting the Umlazi-Golokodo Bulk Water Supply System,https://financial.durban.gov.za/press-statement/water-supply-interruption-affecting-the-umlazi-golokodo-bulk-water-supply-system,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
642,E031,2026-07-31,2026,7,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,bulk_supply_restriction,0,Ensimbini,Ensimbini,1,Water Supply Interruption Affecting the Umlazi-Golokodo Bulk Water Supply System,https://financial.durban.gov.za/press-statement/water-supply-interruption-affecting-the-umlazi-golokodo-bulk-water-supply-system,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
643,E031,2026-07-31,2026,7,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,bulk_supply_restriction,0,Folweni,Folweni,1,Water Supply Interruption Affecting the Umlazi-Golokodo Bulk Water Supply System,https://financial.durban.gov.za/press-statement/water-supply-interruption-affecting-the-umlazi-golokodo-bulk-water-supply-system,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
644,E032,2026-08-31,2026,8,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,aqueduct_leak,0,Northdene,Northdene,1,Mayor Xaba Inspects Southern Aqueduct Leak Repairs As Teams Work to Restore Water Supply,https://www.durban.gov.za/press-statement/mayor-xaba-inspects-southern-aqueduct-leak-repairs-as-teams-work-to-restore-water-supply,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
